activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_87,accumulated_power,unknown_90,power_wkg,hr_rolling,power_rolling,cadence_rolling,speed_rolling,altitude_rolling,vo_rolling,vr_rolling,efficiency_score,efficiency_category
running,81,1866.94,14.799999999999955,2.221,0.5,128,156171520,956829599,227,289.0,,,812.0,24,81.2,10.0,1,,4,128,2191,71,15590.0,192851.0,,3.1527777777777777,127.59666666666666,3.046759259259259,79.71,2.156756666666667,15.978666666666665,80.471768707483,10.149795918367348,1.0573995339287665,Average
running,81,1869.15,14.799999999999955,2.23,0.5,128,156171740,956829640,228,289.0,,,815.0,24,81.3,9.97,1,,4,128,2204,71,15590.0,193079.0,,3.1666666666666665,127.59,3.046990740740741,79.72,2.1573466666666667,15.973333333333333,80.4670068027211,10.148061224489796,1.0576677981200713,Average
running,81,1871.41,14.799999999999955,2.23,0.5,128,156171963,956829639,228,289.0,,,815.0,24,81.3,9.97,1,,4,128,2204,71,15590.0,193307.0,,3.1666666666666665,127.58333333333333,3.047222222222222,79.73,2.1579366666666666,15.968666666666667,80.4622448979592,10.146326530612246,1.057936110506326,Average
running,81,1873.81,14.799999999999955,2.23,0.5,128,156172283,956829679,229,289.0,,,815.0,24,81.3,9.97,1,,4,128,2204,71,15590.0,193536.0,,3.1805555555555554,127.57666666666667,3.0474537037037037,79.74,2.1585266666666665,15.963999999999997,80.45748299319727,10.144591836734694,1.0582044710950858,Average
running,80,1875.92,14.799999999999955,2.23,0.5,127,156172456,956829642,230,292.0,,,825.0,24,82.7,10.02,1,,1,127,2204,71,15590.0,193766.0,,3.1944444444444446,127.56666666666666,3.0478240740740743,79.74333333333334,2.15915,15.959333333333332,80.4625850340136,10.143095238095238,1.0584602869098814,Average
running,80,1878.61,14.799999999999955,2.23,0.5,128,156172743,956829624,230,292.0,,,825.0,24,82.7,10.02,1,,1,128,2204,71,15590.0,193996.0,,3.1944444444444446,127.56,3.048425925925926,79.74666666666667,2.1598033333333335,15.954666666666666,80.46836734693878,10.141496598639456,1.058768885112189,Average
running,81,1880.69,14.799999999999955,2.239,0.5,128,156172982,956829698,231,292.0,,,829.0,24,82.8,9.99,1,,1,128,2213,71,15590.0,194227.0,,3.2083333333333335,127.55666666666667,3.04912037037037,79.75333333333333,2.160486666666667,15.95,80.47448979591837,10.139795918367348,1.059126284926111,Average
running,81,1882.4,14.799999999999955,2.239,0.5,128,156173124,956829676,231,292.0,,,829.0,24,82.8,9.99,1,,1,128,2218,71,15590.0,194458.0,,3.2083333333333335,127.55333333333333,3.0498611111111114,79.76,2.1611999999999996,15.945333333333329,80.48095238095239,10.137993197278911,1.0594998267488207,Average
running,82,1884.88,14.799999999999955,2.239,0.5,128,156173424,956829699,230,289.0,,,819.0,24,81.4,9.94,1,,1,128,2218,71,15590.0,194688.0,,3.1944444444444446,127.55,3.0506018518518516,79.77,2.161913333333333,15.940666666666663,80.4826530612245,10.136020408163267,1.0599177216874525,Average
running,82,1887.28,14.799999999999955,2.23,0.5,128,156173690,956829739,229,289.0,,,815.0,24,81.3,9.97,1,,1,128,2208,71,15590.0,194917.0,,3.1805555555555554,127.55,3.0513425925925923,79.78,2.1625966666666665,15.935999999999998,80.48401360544219,10.134149659863946,1.0603079926697025,Average
running,82,1889.42,14.799999999999955,2.23,0.5,128,156173848,956829694,229,289.0,,,815.0,24,81.3,9.97,1,,1,128,2208,71,15590.0,195146.0,,3.1805555555555554,127.55,3.0520833333333335,79.79,2.1632800000000003,15.931333333333333,80.48537414965986,10.132278911564628,1.0606983281792182,Average
running,81,1891.04,14.799999999999955,2.23,0.5,128,156174078,956829713,229,289.0,,,815.0,24,81.3,9.97,1,,1,128,2208,71,15590.0,195375.0,,3.1805555555555554,127.55,3.0528703703703703,79.79666666666667,2.163996666666667,15.92666666666666,80.48707482993197,10.130272108843537,1.0610604961931602,Average
running,81,1893.15,14.600000000000023,2.23,0.5,128,156174303,956829746,229,289.0,,,815.0,24,81.3,9.97,1,,1,128,2208,71,15590.0,195604.0,,3.1805555555555554,127.55,3.053657407407407,79.80333333333333,2.1647133333333333,15.92133333333333,80.48877551020408,10.128265306122449,1.061422709913915,Average
running,81,1894.97,14.600000000000023,2.221,0.5,128,156174473,956829743,228,292.0,,,822.0,24,82.6,10.05,1,,1,128,2211,71,15590.0,195832.0,,3.1666666666666665,127.55,3.0543518518518518,79.81,2.1653999999999995,15.915999999999997,80.49489795918367,10.126530612244897,1.061752782335016,Average
running,81,1897.44,14.600000000000023,2.211,0.5,128,156174800,956829782,227,289.0,,,809.0,24,81.1,10.03,1,,1,128,2201,71,15590.0,196059.0,,3.1527777777777777,127.55,3.055046296296296,79.82,2.166053333333333,15.910666666666662,80.49591836734693,10.124727891156462,1.0621272501867256,Average
running,81,1899.56,14.600000000000023,2.211,0.5,128,156174987,956829746,227,289.0,,,809.0,24,81.1,10.03,1,,1,128,2201,71,15590.0,196286.0,,3.1527777777777777,127.55,3.055740740740741,79.83,2.1667066666666663,15.905333333333328,80.49693877551022,10.122925170068028,1.0625017785327466,Average
running,81,1901.88,14.600000000000023,2.211,0.5,129,156175241,956829687,227,289.0,,,809.0,24,81.1,10.03,1,,3,129,2201,71,15590.0,196513.0,,3.1527777777777777,127.55333333333333,3.056388888888889,79.84,2.16736,15.899999999999997,80.49455782312926,10.121122448979593,1.0628324922424124,Average
running,80,1904.27,14.600000000000023,2.211,0.5,129,156175486,956829679,227,293.0,,,819.0,24,82.2,10.03,1,,3,129,2201,71,418.0,196740.0,,3.1527777777777777,127.55333333333333,3.0570370370370368,79.84666666666666,2.1680433333333333,15.894666666666662,80.5,10.11921768707483,1.063146645777586,Average
running,80,1906.35,14.600000000000023,2.211,0.5,129,156175702,956829701,227,293.0,,,819.0,24,82.2,10.03,1,,3,129,2201,71,15590.0,196967.0,,3.1527777777777777,127.55666666666667,3.0576851851851856,79.85,2.1687266666666667,15.888666666666666,80.50544217687076,10.117312925170067,1.0633886553123972,Average
running,81,1908.66,14.600000000000023,2.211,0.5,129,156175965,956829685,227,289.0,,,809.0,24,81.1,10.03,1,,3,129,2201,71,15590.0,197194.0,,3.1527777777777777,127.56,3.0583796296296297,79.85666666666667,2.16941,15.882666666666664,80.50714285714287,10.115408163265307,1.0636911720125466,Average
running,81,1911.0,14.600000000000023,2.211,0.5,129,156176230,956829688,227,289.0,,,809.0,24,81.1,10.03,1,,3,129,2201,71,15590.0,197421.0,,3.1527777777777777,127.56333333333333,3.059027777777778,79.86333333333333,2.1700933333333334,15.876666666666663,80.50884353741496,10.113503401360544,1.0639776106534995,Average
running,82,1912.91,14.600000000000023,2.211,0.0,129,156176386,956829657,226,289.0,,,809.0,24,81.1,10.03,1,,3,129,2201,71,15590.0,197647.0,,3.138888888888889,127.56666666666666,3.059537037037037,79.87333333333333,2.1707466666666666,15.870666666666663,80.50986394557823,10.11170068027211,1.0642601759643686,Average
running,82,1915.0,14.600000000000023,2.211,0.0,129,156176660,956829714,226,289.0,,,809.0,24,81.1,10.03,1,,3,129,2201,71,15590.0,197873.0,,3.138888888888889,127.57,3.0600925925925924,79.88666666666667,2.1713999999999998,15.864666666666663,80.5108843537415,10.109897959183673,1.0646032980306248,Average
running,82,1917.37,14.600000000000023,2.202,0.0,129,156176906,956829756,225,290.0,,,805.0,24,80.7,10.01,1,,3,129,2192,71,15590.0,198098.0,,3.125,127.57333333333334,3.060509259259259,79.9,2.17199,15.858666666666664,80.51020408163265,10.108163265306123,1.0648981405675813,Average
running,82,1919.36,14.600000000000023,2.202,0.0,129,156177095,956829725,225,290.0,,,805.0,24,80.7,10.01,1,,3,129,2192,71,431.0,198323.0,,3.125,127.57666666666667,3.0608796296296297,79.91,2.1725799999999995,15.852666666666664,80.50952380952381,10.106428571428571,1.065132474606571,Average
running,82,1922.11,14.600000000000023,2.202,0.0,129,156177425,956829742,225,290.0,,,805.0,24,80.7,10.01,1,,3,129,2192,71,15590.0,198548.0,,3.125,127.58,3.0612962962962964,79.92,2.173203333333333,15.846666666666664,80.5091836734694,10.104557823129252,1.0653829405514623,Average
running,81,1924.38,14.600000000000023,2.202,0.5,129,156177639,956829790,225,290.0,,,805.0,24,80.7,10.01,1,,3,129,2192,71,15590.0,198773.0,,3.125,127.58333333333333,3.061712962962963,79.92666666666666,2.1738266666666664,15.840666666666666,80.50884353741496,10.10268707482993,1.0655889894176054,Average
running,81,1926.64,14.600000000000023,2.211,0.5,129,156177879,956829771,227,293.0,,,819.0,24,82.2,10.03,1,,3,129,2201,71,430.0,199000.0,,3.1527777777777777,127.58666666666667,3.062175925925926,79.93333333333334,2.1744466666666664,15.834666666666665,80.51326530612245,10.101020408163265,1.065811165448957,Average
running,81,1929.34,14.600000000000023,2.211,0.5,129,156178190,956829850,227,289.0,,,809.0,24,81.1,10.03,1,,3,129,2197,71,15590.0,199227.0,,3.1527777777777777,127.59,3.062638888888889,79.94,2.1750666666666665,15.828666666666665,80.5139455782313,10.099353741496596,1.0660333567493872,Average
running,81,1931.56,14.600000000000023,2.23,0.5,129,156178403,956829880,230,292.0,,,822.0,24,82.6,10.05,1,,3,129,2216,71,411.0,199457.0,,3.1944444444444446,127.59666666666666,3.0632407407407407,79.94666666666667,2.1757500000000003,15.822666666666665,80.51972789115646,10.097755102040816,1.066276053971077,Average
running,81,1934.0,14.600000000000023,2.23,0.5,129,156178654,956829857,229,289.0,,,815.0,24,81.3,9.97,1,,3,129,2216,71,15590.0,199686.0,,3.1805555555555554,127.6,3.06375,79.95333333333333,2.176433333333333,15.816666666666663,80.52108843537415,10.095884353741496,1.0665143895855105,Average
running,81,1936.24,14.600000000000023,2.23,0.5,130,156178924,956829879,229,289.0,,,815.0,24,81.3,9.97,1,,9,130,2216,71,15590.0,199915.0,,3.1805555555555554,127.61,3.0643055555555554,79.96,2.1771166666666666,15.810666666666666,80.52244897959183,10.094013605442177,1.0667131286394405,Average
running,81,1937.67,14.600000000000023,2.239,0.5,129,156179033,956829843,230,289.0,,,819.0,24,81.4,9.94,1,,9,129,2225,71,15590.0,200145.0,,3.1944444444444446,127.61666666666666,3.064814814814815,79.96666666666667,2.1777699999999998,15.804666666666666,80.52312925170068,10.092244897959183,1.0669236197438423,Average
running,81,1939.63,14.600000000000023,2.239,0.5,129,156179280,956829787,230,289.0,,,819.0,24,81.4,9.94,1,,9,129,2225,71,15590.0,200375.0,,3.1944444444444446,127.62333333333333,3.065324074074074,79.97,2.178423333333333,15.798666666666664,80.52755102040817,10.09047619047619,1.0670896396675271,Average
running,81,1941.97,14.600000000000023,2.211,0.5,130,156179543,956829898,227,293.0,,,819.0,24,82.2,10.03,1,,11,130,2197,71,15590.0,200602.0,,3.1527777777777777,127.63333333333334,3.0656481481481483,79.97333333333333,2.17895,15.792666666666667,80.53435374149659,10.089149659863946,1.0671633204255588,Average
running,80,1943.99,14.600000000000023,2.211,0.5,129,156179699,956829988,228,296.0,,,829.0,24,83.6,10.09,1,,12,129,2197,71,15590.0,200830.0,,3.1666666666666665,127.64333333333333,3.0660185185185185,79.97333333333333,2.1794766666666665,15.785999999999998,80.54591836734694,10.088027210884354,1.067208632507483,Average
running,80,1946.42,14.399999999999977,2.211,0.5,130,156179984,956830017,228,296.0,,,829.0,24,83.6,10.09,1,,12,130,2197,71,388.0,201058.0,,3.1666666666666665,127.65666666666667,3.066435185185185,79.97333333333333,2.1800366666666666,15.778666666666664,80.5578231292517,10.086768707482994,1.0672421826334375,Average
running,81,1948.82,14.399999999999977,2.211,0.5,130,156180242,956830102,227,293.0,,,819.0,24,82.2,10.03,1,,12,130,2197,71,15590.0,201285.0,,3.1527777777777777,127.67,3.066851851851852,79.97666666666667,2.1806266666666665,15.771333333333333,80.56530612244899,10.085204081632652,1.0673202104018389,Average
running,81,1950.71,14.399999999999977,2.211,0.5,130,156180410,956830024,227,293.0,,,819.0,24,82.2,10.03,1,,12,130,2186,71,15590.0,201512.0,,3.1527777777777777,127.68333333333334,3.0672685185185187,79.98,2.1812466666666666,15.764,80.57312925170068,10.083537414965987,1.0673982339603667,Average
running,80,1953.25,14.399999999999977,2.211,0.5,129,156180719,956830104,227,293.0,,,819.0,24,82.2,10.03,1,,15,129,2186,71,15590.0,201739.0,,3.1527777777777777,127.69333333333333,3.067685185185185,79.98,2.181866666666667,15.756666666666666,80.5809523809524,10.081870748299318,1.0674596303257418,Average
running,80,1955.53,14.399999999999977,2.221,0.5,130,156180945,956830131,229,292.0,,,822.0,24,82.6,10.05,1,,15,130,2195,71,14526.0,201968.0,,3.1805555555555554,127.70666666666666,3.0682870370370368,79.98333333333333,2.1825533333333333,15.74933333333333,80.58707482993198,10.080136054421768,1.0676020778767272,Average
running,81,1957.62,14.399999999999977,2.221,0.5,130,156181138,956830092,228,289.0,,,812.0,24,81.2,10.0,1,,15,130,2195,71,14526.0,202196.0,,3.1666666666666665,127.71666666666667,3.0688425925925924,79.99333333333334,2.18324,15.741999999999997,80.58843537414965,10.078231292517007,1.0678452671137941,Average
running,81,1960.39,14.399999999999977,2.221,0.5,130,156181477,956830107,229,289.0,,,812.0,24,81.2,10.0,1,,15,130,2195,71,8120.0,202425.0,,3.1805555555555554,127.73,3.0694444444444446,80.00333333333333,2.1839266666666663,15.734666666666666,80.58979591836736,10.076326530612246,1.0680767027542342,Average
running,81,1962.54,14.399999999999977,2.221,0.5,130,156181671,956830071,228,289.0,,,812.0,24,81.2,10.0,1,,15,130,2211,71,395.0,202653.0,,3.1666666666666665,127.74333333333334,3.0700462962962964,80.01333333333334,2.1846433333333333,15.72733333333333,80.59183673469387,10.074319727891156,1.0683081424310945,Average
running,82,1964.57,14.399999999999977,2.23,0.5,130,156181892,956830041,229,289.0,,,815.0,24,81.3,9.97,1,,15,130,2220,71,7011.0,202882.0,,3.1805555555555554,127.75666666666666,3.0706481481481482,80.02333333333333,2.18539,15.719999999999997,80.59421768707483,10.072210884353742,1.0685395861431104,Average
running,82,1967.06,14.399999999999977,2.23,0.5,130,156182205,956830091,229,289.0,,,815.0,24,81.3,9.97,1,,15,130,2220,71,6981.0,203111.0,,3.1805555555555554,127.77,3.0711574074074073,80.03,2.186106666666667,15.713333333333331,80.59965986394559,10.070238095238096,1.0686943001522475,Average
running,81,1969.09,14.399999999999977,2.23,0.5,130,156182382,956830061,229,289.0,,,815.0,24,81.3,9.97,1,,15,130,2220,71,6770.0,203340.0,,3.1805555555555554,127.78333333333333,3.0717129629629625,80.03333333333333,2.1868233333333333,15.705999999999998,80.60952380952381,10.068401360544216,1.0688206054916558,Average
running,81,1971.93,14.399999999999977,2.23,0.5,130,156182702,956830079,229,289.0,,,815.0,24,81.3,9.97,1,,15,130,2220,71,6471.0,203569.0,,3.1805555555555554,127.79666666666667,3.072361111111111,80.03333333333333,2.1875700000000005,15.698666666666664,80.61972789115646,10.066462585034014,1.068934596302833,Average
running,81,1974.25,14.399999999999977,2.23,0.5,130,156182939,956830133,228,289.0,,,815.0,24,81.3,9.97,1,,15,130,2204,71,6373.0,203797.0,,3.1666666666666665,127.81,3.072962962962963,80.03666666666666,2.1883166666666667,15.69133333333333,80.62993197278912,10.06452380952381,1.0690769820900774,Average
running,81,1976.32,14.399999999999977,2.239,0.5,130,156183138,956830027,230,289.0,,,819.0,24,81.4,9.94,1,,15,130,2213,71,6238.0,204027.0,,3.1944444444444446,127.82333333333334,3.0736574074074077,80.03666666666666,2.189093333333333,15.684,80.64047619047619,10.062482993197278,1.0692070364661188,Average
running,81,1978.98,14.399999999999977,2.249,0.5,130,156183460,956830052,231,288.0,,,822.0,24,81.9,9.95,1,,15,130,2222,71,6238.0,204258.0,,3.2083333333333335,127.83666666666667,3.0743981481481484,80.03666666666666,2.1899033333333335,15.676666666666664,80.65272108843538,10.060476190476189,1.0693531667316394,Average
running,81,1980.99,14.399999999999977,2.249,0.5,130,156183645,956830053,231,288.0,,,822.0,24,81.9,9.95,1,,15,130,2222,71,6169.0,204489.0,,3.2083333333333335,127.85,3.0752314814814814,80.03333333333333,2.1907133333333335,15.66933333333333,80.66938775510204,10.058605442176871,1.0694869258009294,Average
running,82,1983.38,14.399999999999977,2.249,0.5,130,156183898,956829987,231,288.0,,,822.0,24,81.9,9.95,1,,15,130,2222,71,6011.0,204720.0,,3.2083333333333335,127.86333333333333,3.076111111111111,80.03333333333333,2.1915233333333335,15.661999999999999,80.68605442176872,10.05673469387755,1.069681282645211,Average
running,83,1985.94,14.399999999999977,2.249,0.5,130,156184207,956830075,230,285.0,,,812.0,24,80.5,9.91,1,,15,130,2225,71,5528.0,204950.0,,3.1944444444444446,127.87666666666667,3.076898148148148,80.03666666666666,2.192333333333333,15.654666666666662,80.69795918367348,10.054727891156464,1.0698879625794702,Average
running,83,1987.61,14.399999999999977,2.249,0.5,130,156184343,956830026,230,285.0,,,812.0,24,80.5,9.91,1,,15,130,2225,71,5435.0,205180.0,,3.1944444444444446,127.89,3.077685185185185,80.03666666666666,2.1931433333333334,15.64733333333333,80.7139455782313,10.052857142857142,1.0700500572175955,Average
running,83,1989.86,14.399999999999977,2.258,0.5,129,156184624,956830027,231,285.0,,,816.0,24,80.6,9.88,1,,22,129,2234,71,5435.0,205411.0,,3.2083333333333335,127.9,3.0785185185185187,80.03666666666666,2.1939833333333336,15.639999999999997,80.73027210884354,10.050884353741496,1.0702561050031585,Average
running,83,1992.51,14.399999999999977,2.249,0.5,129,156184896,956830079,230,285.0,,,812.0,24,80.5,9.91,1,,22,129,2225,71,5295.0,205641.0,,3.1944444444444446,127.91333333333333,3.0793518518518517,80.03666666666666,2.194793333333333,15.632666666666662,80.74625850340136,10.049013605442177,1.070434225065797,Average
running,83,1994.74,14.399999999999977,2.249,0.5,129,156185094,956830045,230,285.0,,,812.0,24,80.5,9.91,1,,22,129,2225,71,,205871.0,,3.1944444444444446,127.92666666666666,3.080092592592593,80.04,2.1956033333333336,15.625333333333332,80.75816326530612,10.047006802721087,1.0706247116886025,Average
running,82,1997.13,14.399999999999977,2.258,0.5,129,156185361,956830038,232,288.0,,,826.0,24,82.0,9.92,1,,22,129,2234,71,5435.0,206103.0,,3.2222222222222223,127.94,3.0808333333333335,80.04,2.196413333333333,15.61733333333333,80.77448979591837,10.045136054421768,1.0707705869070574,Average
running,82,1999.24,14.399999999999977,2.258,0.5,129,156185564,956830032,232,288.0,,,826.0,24,82.0,9.92,1,,22,129,2234,71,6011.0,206335.0,,3.2222222222222223,127.95333333333333,3.0815740740740742,80.04,2.1972233333333335,15.60933333333333,80.79081632653062,10.043265306122448,1.0709164317237574,Average
running,82,2001.14,14.399999999999977,2.258,0.5,129,156185753,956830078,232,288.0,,,826.0,24,82.0,9.92,1,,22,129,2234,71,6169.0,206567.0,,3.2222222222222223,127.96666666666667,3.0822685185185184,80.04,2.1980000000000004,15.60133333333333,80.80680272108843,10.041530612244898,1.071046158818365,Average
running,82,2003.43,14.399999999999977,2.258,0.5,130,156185990,956830154,232,288.0,,,826.0,24,82.0,9.92,1,,23,130,2234,71,6238.0,206799.0,,3.2222222222222223,127.98333333333333,3.082962962962963,80.03666666666666,2.1987766666666664,15.593333333333327,80.82687074829931,10.039931972789116,1.0711033511843802,Average
running,82,2004.88,14.399999999999977,2.258,0.5,129,156186165,956830141,233,288.0,,,826.0,24,82.0,9.92,1,,24,129,2234,71,6373.0,207032.0,,3.236111111111111,127.99666666666667,3.0836574074074075,80.03666666666666,2.1995533333333332,15.585333333333331,80.84285714285714,10.038197278911563,1.0712330183549232,Average
running,83,2006.3,14.399999999999977,2.258,0.5,129,156186352,956830109,233,285.0,,,816.0,24,80.6,9.88,1,,24,129,2249,71,6471.0,207265.0,,3.236111111111111,128.01333333333332,3.0844444444444448,80.04,2.200393333333333,15.576666666666664,80.85510204081633,10.036088435374149,1.071411542779109,Average
running,83,2008.01,14.399999999999977,2.249,0.5,129,156186558,956830210,232,285.0,,,812.0,24,80.5,9.91,1,,24,129,2240,71,6969.0,207497.0,,3.2222222222222223,128.03,3.0851388888888893,80.04333333333334,2.2012033333333334,15.567999999999996,80.8670068027211,10.034081632653061,1.071557883408242,Average
running,82,2010.13,14.399999999999977,2.239,0.5,130,156186752,956830217,231,289.0,,,819.0,24,81.4,9.94,1,,26,130,2231,71,6969.0,207728.0,,3.2083333333333335,128.05,3.085787037037037,80.04666666666667,2.20198,15.559333333333331,80.88197278911565,10.032176870748298,1.0716602297627866,Average
running,82,2012.32,14.399999999999977,2.23,0.5,129,156187053,956830278,230,289.0,,,815.0,24,81.3,9.97,1,,27,129,2221,71,6969.0,207958.0,,3.1944444444444446,128.06666666666666,3.0863888888888886,80.05,2.2027266666666665,15.550666666666663,80.8921768707483,10.030238095238095,1.0717743820733796,Average
running,82,2014.37,14.399999999999977,2.221,0.5,129,156187218,956830310,230,289.0,,,812.0,24,81.2,10.0,1,,27,129,2212,71,6969.0,208188.0,,3.1944444444444446,128.08333333333334,3.0869907407407404,80.05666666666667,2.2034433333333334,15.541999999999994,80.89863945578232,10.028401360544217,1.0719331543464232,Average
running,82,2016.81,14.399999999999977,2.221,0.5,130,156187502,956830364,230,289.0,,,812.0,24,81.2,10.0,1,,27,130,2212,71,6889.0,208418.0,,3.1944444444444446,128.10666666666665,3.0875462962962965,80.06333333333333,2.2041600000000003,15.53333333333333,80.90510204081633,10.02656462585034,1.0720200540455402,Average
running,82,2019.79,14.399999999999977,2.221,0.5,129,156187805,956830413,229,289.0,,,812.0,24,81.2,10.0,1,,27,129,2212,71,6889.0,208647.0,,3.1805555555555554,128.12666666666667,3.0881018518518517,80.07,2.2048766666666664,15.525333333333329,80.91156462585035,10.024727891156463,1.0721348460628273,Average
running,83,2022.14,14.399999999999977,2.221,0.5,130,156188034,956830427,229,286.0,,,802.0,24,79.9,9.95,1,,27,130,2212,71,6969.0,208876.0,,3.1805555555555554,128.15,3.0887037037037035,80.08,2.2055933333333333,15.51733333333333,80.91700680272109,10.022721088435373,1.072282449354457,Average
running,83,2024.5,14.399999999999977,2.23,0.5,130,156188342,956830387,231,286.0,,,806.0,24,80.0,9.92,1,,27,130,2221,71,7419.0,209107.0,,3.2083333333333335,128.17333333333335,3.0894444444444447,80.08666666666667,2.20634,15.50933333333333,80.92278911564625,10.02061224489796,1.072433628972084,Average
running,83,2027.21,14.399999999999977,2.23,0.5,130,156188579,956830389,232,286.0,,,806.0,24,80.0,9.92,1,,27,130,2221,71,7452.0,209339.0,,3.2222222222222223,128.19666666666666,3.090185185185185,80.09,2.2070566666666664,15.50133333333333,80.93231292517007,10.01874149659864,1.0725401574034752,Average
running,83,2029.44,14.399999999999977,2.23,0.5,129,156188832,956830377,231,286.0,,,806.0,24,80.0,9.92,1,,28,129,2221,71,7452.0,209570.0,,3.2083333333333335,128.21666666666667,3.09087962962963,80.09333333333333,2.2077733333333334,15.49333333333333,80.94183673469387,10.01687074829932,1.072658488102326,Average
running,83,2031.74,14.399999999999977,2.239,0.5,130,156189082,956830397,232,286.0,,,809.0,24,80.1,9.89,1,,27,130,2220,71,7797.0,209802.0,,3.2222222222222223,128.24,3.091574074074074,80.09666666666666,2.2084566666666667,15.485333333333328,80.95,10.014999999999999,1.0727489173356368,Average
running,83,2033.45,14.200000000000045,2.239,0.5,130,156189240,956830439,231,286.0,,,809.0,24,80.1,9.89,1,,27,130,2220,71,9277.0,210033.0,,3.2083333333333335,128.26333333333332,3.0922685185185186,80.1,2.20914,15.476666666666663,80.95816326530613,10.01312925170068,1.0728393337202689,Average
running,83,2035.61,14.200000000000045,2.239,0.5,129,156189502,956830493,231,286.0,,,809.0,24,80.1,9.89,1,,23,129,2220,71,9277.0,210264.0,,3.2083333333333335,128.28,3.092962962962963,80.1,2.2097933333333333,15.467999999999998,80.97006802721089,10.011496598639456,1.0729408469898023,Average
running,83,2037.46,14.200000000000045,2.239,0.5,130,156189704,956830504,230,286.0,,,809.0,24,80.1,9.89,1,,23,130,2220,71,9368.0,210494.0,,3.1944444444444446,128.3,3.093611111111111,80.1,2.2104133333333333,15.459999999999997,80.98163265306123,10.009965986394556,1.0729983978522557,Average
running,83,2039.63,14.200000000000045,2.239,0.5,129,156189936,956830496,229,286.0,,,809.0,24,80.1,9.89,1,,23,129,2220,71,10154.0,210723.0,,3.1805555555555554,128.31666666666666,3.0943055555555556,80.10333333333334,2.2110333333333334,15.451999999999998,80.9891156462585,10.008299319727891,1.073144518127254,Average
running,83,2042.03,14.200000000000045,2.23,0.5,129,156190209,956830497,228,286.0,,,806.0,24,80.0,9.92,1,,23,129,2211,71,10154.0,210951.0,,3.1666666666666665,128.33,3.0949537037037036,80.10666666666667,2.2115933333333335,15.443999999999996,80.99591836734693,10.006836734693879,1.0733024437490064,Average
running,83,2044.29,14.200000000000045,2.23,0.5,129,156190422,956830475,228,286.0,,,806.0,24,80.0,9.92,1,,23,129,2211,71,10154.0,211179.0,,3.1666666666666665,128.34333333333333,3.095601851851852,80.11,2.212123333333333,15.435999999999998,81.00204081632653,10.005476190476191,1.0734603552617192,Average
running,83,2047.0,14.200000000000045,2.23,0.5,130,156190753,956830519,228,286.0,,,806.0,24,80.0,9.92,1,,24,130,2211,71,10154.0,211407.0,,3.1666666666666665,128.35666666666665,3.096203703703704,80.11,2.21262,15.427999999999999,81.01122448979592,10.004251700680273,1.0735575293829853,Average
running,83,2049.5,14.200000000000045,2.23,0.5,129,156191004,956830547,228,286.0,,,806.0,24,80.0,9.92,1,,24,129,2211,71,10154.0,211635.0,,3.1666666666666665,128.37,3.0966666666666667,80.11,2.213023333333333,15.419999999999996,81.01904761904761,10.003333333333334,1.0736065308901641,Average
running,83,2052.1,14.399999999999977,2.239,0.5,129,156191251,956830555,229,286.0,,,809.0,24,80.1,9.89,1,,24,129,2220,71,10154.0,211864.0,,3.1805555555555554,128.38333333333333,3.0971296296296296,80.11,2.213426666666667,15.412666666666665,81.02585034013606,10.002278911564627,1.073655522219177,Average
running,84,2054.97,14.399999999999977,2.239,0.5,130,156191572,956830621,228,283.0,,,799.0,24,78.8,9.85,1,,26,130,2220,71,10154.0,212092.0,,3.1666666666666665,128.4,3.0975,80.11333333333333,2.2138,15.405333333333331,81.02789115646259,10.001190476190477,1.0736892090688819,Average
running,84,2056.87,14.399999999999977,2.249,0.5,129,156191743,956830579,230,283.0,,,803.0,24,78.9,9.82,1,,26,129,2240,71,10154.0,212322.0,,3.1944444444444446,128.41333333333333,3.097916666666667,80.11666666666666,2.214173333333333,15.397999999999996,81.02993197278913,10.000102040816326,1.0737668161165528,Average
running,84,2059.28,14.399999999999977,2.258,0.5,129,156192020,956830598,231,282.0,,,806.0,24,79.3,9.83,1,,26,129,2249,71,10154.0,212553.0,,3.2083333333333335,128.42666666666668,3.0983796296296298,80.12,2.2145466666666667,15.390666666666666,81.03299319727891,9.999149659863946,1.0738604647958452,Average
running,84,2061.35,14.399999999999977,2.258,0.0,130,156192247,956830651,231,282.0,,,806.0,24,79.3,9.83,1,,28,130,2249,71,10154.0,212784.0,,3.2083333333333335,128.44333333333333,3.0987962962962965,80.12333333333333,2.21489,15.383333333333331,81.03571428571429,9.998299319727892,1.0739101920442518,Average
running,84,2063.49,14.399999999999977,2.258,0.5,129,156192485,956830644,231,282.0,,,806.0,24,79.3,9.83,1,,29,129,2249,71,10154.0,213015.0,,3.2083333333333335,128.45666666666668,3.099074074074074,80.12666666666667,2.21514,15.375999999999994,81.03639455782313,9.997619047619047,1.0739396567309425,Average
